id,ner_tags,tokens
8515,"['O', 'O', 'O']","['WL', 'PCT', 'گیگابایت']"
8516,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O']","['نیویورک', '-', 'یورک', '74', '56.569', '-']"
8517,"['B-ORG', 'O', 'O', 'O']","['بالتیمور', '69', '61.531', '5']"
8518,"['B-ORG', 'O', 'O', 'O', 'O']","['بوستون', '67', '65', '0.508', '8']"
8519,"['B-ORG', 'O', 'O', 'O', 'O']","['تورنتو', '62', '70', '0.470', '13']"
8520,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['دیترویت', '47', '84', '0.359', '27', '1/2']"
8521,"['B-MISC', 'I-MISC']","['بخش', 'مرکزی']"
8522,"['B-ORG', 'O', 'O', 'O']","['کلیولند', '78', '53.595', '-']"
8523,"['B-ORG', 'O', 'O', 'O', 'O']","['شیکاگو', '70', '63', '.526', '9']"
8524,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['مینه', 'سوتا', '65', '66', '0.496', '13']"
8525,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['میلواکی', '63', '69', '0.477', '15', '1/2']"
8526,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['شهر', 'کانزاس', '59', '73', '0.447', '19', '1/2']"
8527,"['B-MISC', 'I-MISC']","['بخش', 'غربی']"
8528,"['B-ORG', 'O', 'O', 'O']","['تگزاس', '75', '56.573', '-']"
8529,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['سیاتل', '67', '63', '.515', '7', '1/2']"
8530,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['اوکلند', '63', '71', '0.470', '13', '1/2']"
8531,"['B-ORG', 'O', 'O', 'O', 'O']","['کالیفرنیا', '61', '70', '0.466', '14']"
8532,"['O', 'O', 'O', 'O', 'O']","['برنامه', 'سه', 'شنبه', '27', 'آگوست']"
8533,"['B-ORG', 'O', 'B-LOC']","['کلیولند', 'در', 'دیترویت']"
8534,"['B-ORG', 'O', 'B-LOC']","['اوکلند', 'در', 'بالتیمور']"
8535,"['B-ORG', 'I-ORG', 'O', 'B-LOC']","['مینه', 'سوتا', 'در', 'تورنتو']"
8536,"['B-ORG', 'O', 'B-LOC']","['میلواکی', 'در', 'شیکاگو']"
8537,"['B-ORG', 'O', 'B-LOC', 'I-LOC']","['تگزاس', 'در', 'شهر', 'کانزاس']"
8538,"['B-ORG', 'O', 'B-LOC']","['بوستون', 'در', 'کالیفرنیا']"
8539,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC']","['نیویورک', '-', 'یورک', 'در', 'سیاتل']"
8540,"['B-MISC', 'I-MISC']","['لیگ', 'ملی']"
8541,"['B-MISC', 'I-MISC']","['بخش', 'شرق']"
8542,"['O', 'O', 'O']","['WL', 'PCT', 'گیگابایت']"
8543,"['B-ORG', 'O', 'O', 'O']","['آتلانتا', '81', '48.628', '-']"
8544,"['B-ORG', 'O', 'O', 'O', 'O']","['مونترال', '70', '59', '0.543', '11']"
8545,"['B-ORG', 'O', 'O', 'O', 'O']","['فلوریدا', '61', '70', '0.466', '21']"
8546,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['نیویورک', '-', 'یورک', '59', '72', '0.450', '23']"
8547,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['فیلادلفیا', '53', '79', '0.402', '29', '1/2']"
8548,"['B-MISC', 'I-MISC']","['بخش', 'مرکزی']"
8549,"['B-ORG', 'O', 'O', 'O']","['هیوستون', '70', '62.530', '-']"
8550,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['سنت', 'لوئیس', '69', '62', '0.527', '1/2']"
8551,"['B-ORG', 'O', 'O', 'O']","['شیکاگو', '64', '64.500', '4']"
8552,"['B-ORG', 'O', 'O', 'O']","['سینسیناتی', '64', '66.492', '5']"
8553,"['B-ORG', 'O', 'O', 'O', 'O']","['پیتسبورگ', '55', '75', '0.423', '14']"
8554,"['B-MISC', 'I-MISC']","['بخش', 'غربی']"
8555,"['B-ORG', 'I-ORG', 'O', 'O', 'O']","['سن', 'دیگو', '72', '60.545', '-']"
8556,"['B-ORG', 'I-ORG', 'O', 'O', 'O']","['لس', 'آنجلس', '70', '60.538', '1']"
8557,"['B-ORG', 'O', 'O', 'O', 'O']","['کلورادو', '69', '63', '0.523', '3']"
8558,"['B-ORG', 'O', 'O', 'O', 'O', 'O']","['سانفرانسیسکو', '56', '73', '0.434', '14', '1/2']"
8559,"['O', 'O', 'O', 'O', 'O']","['برنامه', 'سه', 'شنبه', '27', 'آگوست']"
8560,"['B-ORG', 'O', 'B-LOC']","['فیلادلفیا', 'در', 'سانفرانسیسکو']"
8561,"['B-ORG', 'I-ORG', 'O', 'B-LOC']","['لس', 'آنجلس', 'در', 'مونترال']"
8562,"['B-ORG', 'O', 'B-LOC']","['آتلانتا', 'در', 'پیتسبورگ']"
8563,"['B-ORG', 'I-ORG', 'O', 'B-LOC']","['سن', 'دیگو', 'در', 'نیویورک']"
8564,"['B-ORG', 'O', 'B-LOC']","['شیکاگو', 'در', 'هیوستون']"
8565,"['B-ORG', 'O', 'B-LOC', 'I-LOC']","['فلوریدا', 'در', 'سنت', 'لوئیس']"
8566,"['B-ORG', 'O', 'B-LOC']","['سینسیناتی', 'در', 'کلورادو']"
8567,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'O']","['بیسبال', '-', 'غول', 'ها', 'EDGE', 'فیلیز', '1-0.']"
8568,"['B-LOC', 'O']","['سانفرانسیسکو', '1996-08-27']"
8569,"['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']","['ویلیام', 'ون', 'لندینگهام', 'هشت', 'اینینگ', 'بدون', 'گل', 'به', 'زمین', 'زد', 'و', 'گلنال', 'هیل', 'در', 'تنها', 'مسابقه', 'بازی', 'با', 'یک', 'سینگل', 'در', 'اولین', 'مسابقه', 'رانندگی', 'کرد،', 'زیرا', 'غول', 'های', 'سانفرانسیسکو', 'مدعی', 'پیروزی', '1-0', 'بر', 'فیلادلفیا', 'فیلیز', 'شد.', 'دوشنبه', '.']"
8570,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ون', 'لندینگهام', '(8-13)', 'که', 'با', 'یک', 'بازی', 'کامل', 'در', '56', 'شروع', 'ابتدایی', 'دوران', 'حرفه', 'ای', 'خود', 'وارد', 'بازی', 'شد،', 'فیلیز', 'را', 'به', 'دو', 'ضربه', 'و', 'دو', 'راه', 'رفتن', 'با', 'چهار', 'ضربه', 'زدن', 'محدود', 'کرد.']"
8571,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ون', 'لندینگهام', 'گفت:', '""ما', 'در', 'تمام', 'سال', 'بر', 'روی', 'پیگیری', 'های', 'من', 'کار', 'کرده', 'ایم', 'و', 'من', 'واقعاً', 'روی', 'آن', 'تمرکز', 'کردم.""', '""']"
8572,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['این', 'به', 'من', 'در', 'تمام', 'زمین', 'هایم', 'جان', 'بیشتری', 'داد،', 'بنابراین', 'توپ', 'بیشتر', 'حرکت', 'کرد.', '""']"
8573,"['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['در', 'کلرادو', 'آندرس', 'گالاراگا', 'هومر', 'زد', 'و', 'در', 'سه', 'ران', 'رانندگی', 'کرد،', 'زیرا', 'راکی', 'کلرادو', '10', 'ضربه', 'بیس', 'اضافی', 'داشت', 'و', 'بیلی', 'سویفت', 'اولین', 'بازی', 'خود', 'در', 'تقریباً', 'یک', 'سال', 'گذشته', 'را', 'با', 'نتیجه', '9-5', 'برد.', 'پیروزی', 'هفت', 'اینینگ', 'بارانی', 'بر', 'سینسیناتی', 'ردز', '.']"
8574,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سریع', '(1-0)', 'که', 'اولین', 'شروع', 'خود', 'را', 'از', '3', 'ژوئن', 'انجام', 'داد', 'و', 'در', 'اوایل', 'فصل', 'تحت', 'عمل', 'جراحی', 'آرتروسکوپی', 'روی', 'شانه', 'راست', 'خود', 'قرار', 'گرفت،', 'در', 'پنج', 'اینینگ', 'اجازه', '5', 'دوش', 'و', '6', 'ضربه', 'را', 'داد.']"
8576,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بنس', '(14-9)', 'اجازه', '5', 'ضربه', 'زد،', '5', 'بار', 'راه', 'افتاد', 'و', '10', 'ضربه', 'را', 'زد', 'تا', 'یازدهمین', 'برد', 'خود', 'در', '12', 'تصمیم.']"
8577,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O']","['کاردینال', 'ها', 'در', 'یک', 'نیمه', 'بازی', 'از', 'مقام', 'اول', 'هیوستون', 'در', 'لیگ', 'ملی', 'دسته', 'مرکزی', 'حرکت', 'کرد.']"
8578,"['O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']","['بیس', 'بال', '-', 'ORIOLES', 'برد،', 'یانکی', 'ها', 'باخت.']"
8579,"['B-LOC', 'O']","['بالتیمور', '1996-08-27']"
8580,"['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']","['راه', 'رفتن', 'با', 'پایه', 'کال', 'ریپکن', 'با', 'دویدن', 'برنده', 'در', 'انتهای', 'دهم', 'به', 'امتیاز', 'بردی', 'اندرسون', 'رسید،', 'زیرا', 'بالتیمور', 'اوریولز', 'دوباره', 'کنترل', 'نقطه', 'اول', 'مسابقه', 'وایلد', 'کارت', 'را', 'با', '12', 'وایلد', 'به', 'دست', 'آورد.', 'پیروزی', '-11', 'بر', 'اوکلند', 'دو', 'و', 'میدانی', '.']"
8581,"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Orioles', 'پس', 'از', 'یک', 'دوی', 'که', 'وارد', 'مرحله', 'یازدهم', 'شد،', 'در', 'برابر', 'اوکلند', 'تسکین', 'دهنده', 'مارک', 'آکر', '(0-2)', 'با', 'یک', 'پیاده', 'روی', 'و', 'یک', 'ضرب', 'در', 'بردی', 'اندرسون', 'جمع', 'شد', 'تا', 'بازی', 'را', 'به', 'تساوی', 'بکشاند.']"
8582,"['O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'O']","['سپس', 'اوکلند', 'مدیر', 'آرت', 'هاو', 'تصمیم', 'گرفت', 'عمداً', 'رافائل', 'پالمیرو', 'و', 'بابی', 'بونیلا', 'را', 'راه', 'برود', 'تا', 'پایه\u200cها', 'را', 'بارگیری', 'کند،', 'اما', 'هکتار', 'نزدیک', 'به', 'صفحه', 'ریپکن', 'نبود.']"
8583,"['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['زمین', 'تعیین', 'کننده', 'تقریباً', 'به', 'ریپکن', 'رسید', 'و', 'Orioles', 'یک', 'نیمه', 'از', 'شیکاگو', 'وایت', 'ساکس', 'در', 'مسابقه', 'وایلد', 'کارت', 'برتری', 'داشت.']"
8584,"['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'سیاتل', 'تک', 'آهنگ', 'مرحله', 'هشتم', 'جی', 'بوهنر', 'به', 'تساوی', 'رسید', 'زیرا', 'سیاتل', 'مارینرز', 'نیویورک', 'یانکیز', 'را', '2-1', 'در', 'ابتدای', 'یک', 'سری', 'سه', 'بازی', 'شکست', 'داد.']"
8585,"['B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نیویورک', 'شروع', 'کننده', 'جیمی', 'کی', 'پس', 'از', 'اینکه', 'سیاتل', 'ایستگاه', 'کوتاه', 'الکس', 'رودریگز', 'ضربه', 'ای', 'از', 'آرنج', 'چپ', 'او', 'زد،', 'بازی', 'را', 'ترک', 'کرد.']"
8586,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-MISC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['یانکی', 'ها', 'در', '12', 'بازی', 'از', '19', 'بازی', 'اخیر', 'خود', 'شکست', 'خورده', 'اند', 'و', 'برتری', 'آنها', 'در', 'AL', 'شرق', 'بر', 'بالتیمور', 'به', 'پنج', 'بازی', 'کاهش', 'یافته', 'است.']"
8588,"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بوستون', 'از', '2', 'اوت', '7', 'بر', '8', 'برد', 'و', '20-6', 'شده', 'است.']"
8589,"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['جوراب', 'قرمز', 'دو', 'بازی', 'بالای', '0.500', 'برای', 'اولین', 'بار', 'در', 'این', 'فصل', 'است.']"
8590,"['O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['در', 'شیکاگو', 'کال', 'الدرد', '5-1/3', 'اینینگ', 'بدون', 'گل', 'به', 'زمین', 'زد', 'و', 'جان', 'برو', 'یک', 'ران', 'گل', 'زد', 'و', 'در', 'دیگری', 'دو', 'برابر', 'کرد', 'زیرا', 'آبجوسازی', 'میلواکی', 'مانع', 'از', 'افت', 'شیکاگو', 'وایت', 'ساکس', 'شد.', '3-2.']"
8591,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['الدرد', '(6-5)', 'یکی', 'راه', 'رفت', 'و', 'سه', 'را', 'زد.']"
8592,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فرشته', 'میراندا', 'یک', 'خمیر', 'را', 'بازنشسته', 'کرد', 'و', 'باب', 'ویکمن', 'چهار', 'ضربه', 'بعدی', 'را', 'بازنشسته', 'کرد', 'اما', 'پایه', 'ها', 'را', 'در', 'هشتم', 'بارگذاری', 'کرد.']"
8593,"['O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['در', 'دیترویت', 'هومر', 'انفرادی', 'جیم', 'توم', 'در', 'اینینگ', 'نهم', 'به', 'تساوی', 'رسید', 'و', 'چارلز', 'نگی', 'برای', 'اولین', 'پیروزی', 'خود', 'در', 'بیش', 'از', 'یک', 'ماه،', 'یک', 'ضربه', 'سه', 'ضرب', 'به', 'ثمر', 'رساند', 'و', 'پیشتاز', 'سرخپوستان', 'کلیولند', 'به', 'یازدهمین', 'پیروزی', 'متوالی', 'خود', 'بر', 'ببرهای', 'دیترویت', '2-1.']"
8594,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'تساوی', '1-1', 'در', 'بازی', 'نهم،', 'توم', 'با', 'نتیجه', '2-2', 'از', 'ابتدا', 'فیلیپ', 'لیرا', '(6-11)', 'روی', 'حصار', 'زمین', 'چپ', 'برای', '29مین', 'هومر', 'خود', 'ضربه', 'ای', 'زد.']"
8596,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تورنتو', 'از', 'یک', 'سفر', 'جاده', 'ای', '10', 'بازی', 'به', 'خانه', 'بازگشت', 'و', 'برای', 'هشتمین', 'بار', 'در', '9', 'بازی', 'پیروز', 'شد', 'زیرا', 'گوزمان', '(11-8)', 'اجازه', '9', 'ضربه', 'داد', 'و', '8', 'را', 'بدون', 'راه', 'رفتن', 'زد.']"
8597,"['O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']","['بیسبال', '-', 'لیگ', 'اصلی', 'نتایج', 'دوشنبه', '.']"
8598,"['B-LOC', 'I-LOC', 'I-LOC']","['نیویورک', '-', 'یورک']"
8599,"['O', 'B-MISC', 'I-MISC', 'I-MISC', 'O']","['نتایج', 'لیگ', 'برتر', 'بیسبال', 'بازی']"
8600,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بازی', 'در', 'روز', 'دوشنبه', '(تیم', 'میزبان', 'در', 'CAPS):']"
8601,"['B-MISC', 'I-MISC']","['لیگ', 'آمریکا']"
8602,"['B-ORG', 'O', 'B-ORG', 'O']","['کلیولند', '2', 'دیترویت', '1']"
8603,"['B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","['بالتیمور', '12', 'اوکلند', '11', '(', '10', 'اینینگ', ')']"
8604,"['B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']","['تورنتو', '5', 'مینه', 'سوتا', '3']"
8605,"['B-ORG', 'O', 'B-ORG', 'O']","['میلواکی', '3', 'شیکاگو', '2']"
8606,"['B-ORG', 'O', 'B-ORG', 'O']","['بوستون', '4', 'کالیفرنیا', '1']"
8607,"['B-ORG', 'O', 'B-ORG', 'O']","['سیاتل', '2', 'نیویورک', '1']"
8608,"['B-MISC', 'I-MISC']","['لیگ', 'ملی']"
8609,"['B-ORG', 'O', 'B-ORG', 'O']","['سانفرانسیسکو', '1', 'فیلادلفیا', '0']"
8610,"['B-ORG', 'I-ORG', 'O', 'B-ORG', 'O']","['سنت', 'لوئیس', '3', 'هیوستون', '2']"
8611,"['B-ORG', 'O', 'B-ORG', 'O']","['کلورادو', '9', 'سینسیناتی', '5']"
8612,"['O', 'O', 'B-PER', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تنیس', '-', 'چانگ', 'واشنگتن', 'پیشروی،', 'دو', 'دانه', 'زن', 'سقوط', 'می', 'کند.']"
8613,"['B-PER', 'I-PER']","['لری', 'فاین']"
8614,"['B-LOC', 'O']","['نیویورک', '1996-08-26']"
8615,"['B-PER', 'I-PER', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مایکل', 'چانگ', 'در', 'دهمین', 'اوپن', 'آمریکا', 'خود', 'بازی', 'می', 'کند', 'و', 'از', 'بالاترین', 'رکورد', 'خود', 'در', 'تاریخ', 'لذت', 'می', 'برد،', 'اما', 'بازیکن', '24', 'ساله', 'آمریکایی', 'مجبور', 'شد', 'روز', 'دوشنبه', 'قبل', 'از', 'پیروزی', 'در', 'مسابقه', 'دور', 'اول،', 'بر', 'یک', 'مورد', 'از', 'عصبانیت', 'غلبه', 'کند.', 'در', 'روز', 'افتتاحیه']"
8616,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چانگ', 'رتبه', 'دوم', 'پس', 'از', 'مدافع', 'عنوان', 'قهرمانی', 'پیت', 'سامپراس', 'دو', 'ساعت', 'و', '40', 'دقیقه', 'زمان', 'برد', 'تا', 'رتبه', '186', 'جیمی', 'اونسینز', 'از', 'برزیل', '3-6', '6-1', '6-0', '7-6', 'را', 'شکست', 'دهد.', '8-6', 'در', 'تای', 'بریک', '.']"
8617,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چانگ', 'یکی', 'از', 'داغ', 'ترین', 'بازیکنان', 'تور', 'این', 'تابستان', 'با', 'رکورد', '16-2', 'در', 'زمین', 'هاردکورت', 'که', 'شامل', 'دو', 'عنوان', 'و', 'یک', 'نایب', 'قهرمانی', 'بود،', 'پذیرفت:', '""من', 'در', 'کل', 'مسابقه', 'خیلی', 'فشرده', 'بودم.""']"
8618,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""', 'همه', 'لحظاتی', 'دارند', 'که', 'تنگ', 'می', 'شوند', '.']"
8619,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['امیدوارم', 'که', 'این', 'اعصاب', 'من', 'برای', 'کل', 'مسابقات', 'بوده', 'باشد.', '""']"
8620,"['O', 'O', 'B-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'پیوستن', 'چانگ', 'به', 'دور', 'دوم،', 'ویمبلدون', 'نایب', 'قهرمان', 'مالی', 'وای', 'واشنگتن', 'نفر', 'یازدهم', 'شد،', 'که', 'همچنین', 'به', 'چهار', 'ست', 'برای', 'عبور', 'از', 'استعداد', 'مراکشی', 'کریم', 'عالمی', 'نیاز', 'داشت', '6-', '4', '2-6', '7-6', '(', '7-5', ')', '6-1', '.']"
8621,"['O', 'B-PER', 'O', 'O', 'O']","['برد', 'واشنگتن', 'نیز', 'راحت', 'نبود.']"
8622,"['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['بازیکن', '27', 'ساله', 'آمریکایی', 'پس', 'از', 'دو', 'ساعت', 'و', 'نیم', 'مبارزه', 'خود', 'با', 'عالمی', 'برای', 'درمان', 'ناراحتی', 'معده', 'از', 'زمین', 'ورزشگاه', 'عجله', 'کرد.']"
8623,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['واشنگتن', 'گفت:', '«در', 'اواخر', 'مسابقه\u200cام', 'احساس', 'می\u200cکنم', 'شکمم', 'شبیه', 'سوشی', 'یک', 'هفته\u200cای', 'است.', '""']"
8624,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شاید', 'ترکیبی', 'از', 'گرما', 'و', 'چیزی', 'بود', 'که', 'خوردم', '.', '""']"
8625,"['B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چانگ', 'و', 'واشنگتن', 'تنها', 'دانه', 'های', 'مردانه', 'بودند', 'که', 'در', 'روزی', 'که', 'شاهد', 'سقوط', 'دو', 'بازیکن', 'زن', 'اولیه', 'بودیم.']"
8626,"['B-MISC', 'I-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اوپن', 'استرالیا', 'نایب', 'قهرمان', 'آنکه', 'هوبر', 'از', 'آلمان', 'نفر', 'ششم،', 'با', 'یک', 'تساوی', 'بدشانس', 'که', 'او', 'را', 'در', 'برابر', 'رده', 'هفدهم', 'آفریقای', 'جنوبی', 'آماندا', 'کوتزر', 'در', 'مسابقه', 'افتتاحیه', 'خود', 'قرار', 'داد،', 'شکست', 'خورد.', '.']"
8627,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-LOC', 'O', 'O', 'O']","['کوتزر', 'با', 'پیروزی', '6-1', '2-6', '6-2', 'انتقام', 'شکست', 'نیمه', 'نهایی', 'را', 'که', 'از', 'هوبر', 'در', 'ملبورن', 'متحمل', 'شد،', 'گرفت.']"
